"HolderAddress","Balance","PendingBalanceUpdate"
"0x057974df3e629feb0aafc62016a99dfdd01fc1a1","348134.29","No"
"0x0584dbad35097000ce7c7e5357f3a0a85c40796c","4014.9","No"
"0x05866468d4d2eac543d91fd393f4c4595b86a76f","134365","No"
"0x058fbaf8e2920452977ff418458d3ec58b41a024","22443.93","No"
"0x0590d76148f4c8a83cf03f9772d611b6a46deabe","8914.34","No"
"0x059edfb701328b8cc588a80c0be11fab5bc08fe4","0.36","No"
"0x05a482507f173610cde29cead278be66018e607d","3025","No"
"0x05b1781094c6a0313d3f8f7604bd844daec3ff70","61092.12","No"
"0x05bb09d4de2aef9249cc09eaeb8a8386dede38a6","15302145.38","No"
"0x05c498b66daf4ec57a2c7c850c292b949ee600f8","353319","No"
"0x05c4e3e36cba9dd00abba58c211de69737a37e39","80674.73","No"
"0x05ca5215600e0957ccf634a9773636aa2ad1df1d","6768.14","No"
"0x05d4701833d7e39de050b79c2066c2a886502f71","5000","No"
"0x05d990e9e5c85aa45cb2429550fc616d95159d55","10915.73","No"
"0x05dc37969d8b51b8dd469d03ec3e60c927070513","10","No"
"0x05dd72e858c06ca23672178e86eb793c9bf7caf8","39022.3","No"
"0x05df2495c07a41e11928d85340f73ffbea7f89ab","109280","No"
"0x05e0e77d05c9d5d924674cc1457f56a73e2d5b8a","1","No"
"0x05e645eb3884e7a3f4d9daee88ef40d08cee2b54","100","No"
"0x05ead8f1f84300d7496aff220ec4f2fcc886229c","6634.15","No"
"0x05ebe656193721a11c3c7edf6743a35b8f6a3f1b","11546021.69","No"
"0x05ec32baafbe9f93fe0540d24c84727cbf7544a1","0.89","No"
"0x05f31f45ef5b5a2ab41c230a945a6130d7e9f0c9","359837.42","No"
"0x05f5428884524e10004188195017210468b68326","66517.06","No"
"0x05f7a04cb93c31dffd0e4a52c2b6ac51b080b3f9","209216.5","No"
"0x06047822edca7866c1c3d5e7bd758735b45ba96a","72000","No"
"0x06073c827063f62cf8d912424a3f0c0151ddcb51","87755.86","No"
"0x0608a4efe848b390914c5d8d2a21e0fb617a7aa4","2500","No"
"0x0613f27bfab17c3ad67ff3b739a844817c4a298a","72844","No"
"0x061bb74f3c42c95d82883d405d581d92931ea386","120701.2","No"
"0x06254658cb1ed0d77a7cbfb59cedcd6e2a9c6ca1","39105.51","No"
"0x062be3bc5a544f0c259ca0716568f7733dfb2cec","10346.28","No"
"0x062d77c870e75218ab53d92a0965b5f6b75f949a","124574.72","No"
"0x0634abb03f97f55535b01b7e8ed66deead8d73e7","0.94","No"
"0x0636143cfaf8838be9107d46080b78137f8134a8","103500","No"
"0x0636326d59f005b440b85c7bfe87240342cf5f49","825770.68","No"
"0x063cceb4c612f19bf2eeb50e945336f4e43d1b84","600","No"
"0x06622f756dd47ba74853b94b46c87753a35bfda9","19523.49","No"
"0x0667402bb7b2270f309bac1ee16c22945a89bad6","5000","No"
"0x067729976170e3d8f063c182b3778bda09741436","725","No"
"0x0680ee670f802a9f6a31382efd4ae85996ca4528","7708.55","No"
"0x0681d11860f7315a1c9a105fd16da371297916a3","5000.15","No"
"0x06936b9db1e717dabbaa68c654136ec3be3945af","10500","No"
"0x06a82a7041ff20d158578ea4d0260b0290b6db47","365153","No"
"0x06b61dfae42a85acf5c8eb2501d772e8c1eed548","149675","No"
"0x06b6b349129517cf3e625788b604b7dd039ab731","300","No"
"0x06b81774d1464078c6bc4a22e0259a74393160dd","49766.47","No"
"0x06c5bb242c8b02b1c15e3b51f0ece002d82a8cdf","100000","No"
"0x06d002da1c670b7ce2c00ce1eb723533d20674b8","20888.21","No"
"0x06e86c216d63c7b5dbbc1f82aa4b682b19558cab","440","No"
"0x06f2de46c9c915dcc21dd3dec043805bd424a6c0","12634291.85","No"
"0x06f857c01403f054b43c23dd38db7d0726a258b6","149","No"
"0x06faa1f3f2e11b9098076889ba6279f68144b35f","44646800","No"
"0x06fada3f9f6d944b36dbb6d3c3b32a4db4691d89","1000000.12","No"
"0x06fb792cfa424598dd35073d323bcc9de31f0b5e","30000","No"
"0x06fb92ca37538652ec9f3e277dcaf771e9e1befa","49450","No"
"0x07044c88801af21e4bec89f54f6f5115d982056b","98813.78","No"
"0x07060dfc8093965f5d53ea4fde3c680655e12fb5","60600","No"
"0x070ce39a39e0278a7c1f00b0d982abcc17ebb53c","18500","No"
"0x0717bfbfa440fa2e953aefabbb0fdccc496b6911","52811.04","No"
"0x0719a8774a34a6df96b2289694e0b9d83182afc2","134.63","No"
"0x0719d69ef6162c3bf6fef84cfbb21cb3d87983b8","3116.5","No"
"0x071f0cb0dc394a7fe9bc024be10b2f1367e3ed6b","34179","No"
"0x072944914f180750c08c0783319e5a88b0fe9022","28239.02","No"
"0x0729662a539eb47fd78df767dd177d71b5bb333f","7463483.31","No"
"0x072df47d5f2e511f3344a49cdccca6f9a458ae0e","24389.78","No"
"0x07359a126a12d973067e07bc1b88c54418273c0b","24555.81","No"
"0x0743bb7ffd0d8782181e32cb26ccca14d48628d5","88082.2","No"
"0x0747513b4ed036de9567582175a298e98ce43131","100241.64","No"
"0x0747f373b6171bfdc386fa9efb61a21af21cd1c4","56127.84","No"
"0x074d966c18669777cc8fd755eae18b366321647a","538252","No"
"0x0750a2ba6427b0f66fbeb7af8894a64e1a712af7","1625750","No"
"0x0753032093ded18f9d409ef158f9ddd528118e80","30000","No"
"0x0757e53f4e80ce08759236530b5caa04657982fa","123787.36","No"
"0x075c88ea2e8eeda7bc55075e01a35d02c2089483","68413","No"
"0x07741716cfdd36dbccae42af4e1001e9f34e2f80","33187.6","No"
